video_id,corpus,cache_dir,config_hash,is_canonical,n_survivors,n_scenes,shortlist_width,fraction_kept
3345608051,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,9,4,0.444444
3345608051,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,300,62,8,0.129032
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,21,14,4,0.285714
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,56,16,4,0.25
3359075894,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,21,14,4,0.285714
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,56,16,4,0.25
3359075894,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,56,16,4,0.25
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,8,4,0.5
3359075894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,56,16,4,0.25
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,63,24,5,0.208333
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,136,27,6,0.222222
3372023610,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,53,24,5,0.208333
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,136,27,6,0.222222
3372023610,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,136,27,6,0.222222
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,8,4,0.5
3372023610,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,136,27,6,0.222222
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,134,46,7,0.152174
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,299,47,7,0.148936
3375218204,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,119,46,7,0.152174
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,299,47,7,0.148936
3375218204,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,299,47,7,0.148936
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,5,4,0.8
3375218204,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,299,47,7,0.148936
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,134,66,9,0.136364
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,288,68,9,0.132353
3376544720,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,117,65,9,0.138462
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,288,68,9,0.132353
3376544720,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,288,68,9,0.132353
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,10,4,0.4
3376544720,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,288,68,9,0.132353
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,88,37,7,0.189189
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,199,39,7,0.179487
3380344744,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,82,37,7,0.189189
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,199,39,7,0.179487
3380344744,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,199,39,7,0.179487
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,11,4,0.363636
3380344744,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,199,39,7,0.179487
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,69,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,134,16,4,0.25
3383804222,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,57,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,134,16,4,0.25
3383804222,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,134,16,4,0.25
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,6,4,0.666667
3383804222,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,134,16,4,0.25
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,19,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,46,9,4,0.444444
3388598772,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,17,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,46,9,4,0.444444
3388598772,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,46,9,4,0.444444
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,7,4,0.571429
3388598772,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,46,9,4,0.444444
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,60,26,6,0.230769
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,116,27,6,0.222222
3427674558,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,52,26,6,0.230769
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,116,27,6,0.222222
3427674558,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,116,27,6,0.222222
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,13,4,0.307692
3427674558,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,116,27,6,0.222222
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,25,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,51,4,4,1.0
3429509208,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,21,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,51,4,4,1.0
3429509208,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,51,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,4,4,1.0
3429509208,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,51,4,4,1.0
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,157,62,8,0.129032
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,360,65,9,0.138462
3441428429,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,360,65,9,0.138462
3441428429,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,139,62,8,0.129032
